id,title,model,text_you_read,verdict,reason,error
1646001,JAW,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1649727,Taste of Evil,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the image,
1654701,How to do a backflip!,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
1658844,In The Woods,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is visible on the poster.,
1661471,Se minha parede falasse,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1665138,Dear Apologies,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no legible title text on the poster,
1668322,FRAGMENT DE VIOLENCE NOCTURNE,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the poster,
1675356,Çok Çekim Ölüler,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1680059,the last day,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
1687144,Skotos,us.amazon.nova-pro-v1:0,SKOTOS,match,the title text on the poster matches the catalog listing,
1690560,Call of the Wild,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1695900,The Charybdis,us.amazon.nova-pro-v1:0,The Charybdis,match,The title on the poster matches the catalog listing.,
1700161,Hellfire the Torturous Continuation of Nothingness,us.amazon.nova-pro-v1:0,,no_title_on_poster,No legible title text is present on the poster.,
1703248,A Detached Reflection - Riflessi Privati,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1707748,Late At Night,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
1712042,Life of Autism 2,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1715853,The Rexburg Psycho: Origins,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
1720656,A Domestic Incident in Boylan Heights,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
1722077,Burnout,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is visible on the poster.,
1723640,Jailbird,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the image,
1730952,Poo Blast,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1734682,"People, People, People!",us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on this poster,
1739209,Rotten,us.amazon.nova-pro-v1:0,ROTTEN,match,The title text on the poster matches the catalog listing.,
17796,Freaked,us.amazon.nova-pro-v1:0,FREAKED,match,the title text on the poster matches the catalog entry,
26198,The Keep,us.amazon.nova-pro-v1:0,the keep,match,the title text on the poster matches the catalog entry,
35040,Croc,us.amazon.nova-pro-v1:0,CROG,mismatch,the title text on the poster is not exactly 'Croc',
53122,Chandramukhi,us.amazon.nova-pro-v1:0,Chandramukhi,match,the title text on the poster matches the catalog entry,
66315,Aayiram Jenmangal,us.amazon.nova-pro-v1:0,Aayiram Jenmangal,match,The title text on the poster matches the catalog listing.,
85198,Frightmare,us.amazon.nova-pro-v1:0,Frightmare,match,the title text on the poster matches the catalog entry,
99263,Schizophreniac: The Whore Mangler,us.amazon.nova-pro-v1:0,SCHIZOPHORENIAC,mismatch,the title text on the poster is different from the catalog listing,
129465,Hells,us.amazon.nova-pro-v1:0,HELLS,match,the title text on the poster matches the cataloged movie name,
166201,Bog,us.amazon.nova-pro-v1:0,BOG,match,the title text on the poster matches the cataloged film title,
203009,Blackwood Evil,us.amazon.nova-pro-v1:0,BLACKWOOD EVIL,match,the title text on the poster matches the catalog listing,
240157,Devadoothan,us.amazon.nova-pro-v1:0,devadoothan,match,the title text matches the catalog entry,
254250,Till Death Do We Scare,us.amazon.nova-pro-v1:0,,no_title_on_poster,"The title text on the poster is in Chinese characters, not English.",
262872,Coyote,us.amazon.nova-pro-v1:0,COYOTE,match,the title text on the poster matches the catalog listing,
276748,Creature of Comfort,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on this poster,
297160,XX,us.amazon.nova-pro-v1:0,XX,match,the title text on the poster matches the cataloged film title,
314364,Sakthi,us.amazon.nova-pro-v1:0,sakthi,match,the title text on the poster matches the catalog listing,
322055,"You Become a Star, Too",us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
329134,Massu Engira Maasilamani,us.amazon.nova-pro-v1:0,massu,match,the title text on the poster matches the catalog listing,
336766,The Legend of the Scarecrow,us.amazon.nova-pro-v1:0,la leyenda de espantapajaros,mismatch,the title on the poster is in spanish,
346986,Feast Of Fools,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
361554,Don't Nag Me,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the image,
370808,Lesley the Pony Has an A+ Day!,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
383338,Escape,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
392193,Soccer Moms in Peril!,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
398768,White Clothing: Harakiri,us.amazon.nova-pro-v1:0,白い服 腹切り,match,the title text on the poster matches the catalog listing,
406269,Interrogation,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
415175,The Scavengers,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
423870,Empire of Madness,us.amazon.nova-pro-v1:0,Empire of Madness 2,match,"The title 'Empire of Madness' is clearly visible on the poster, along with the number '2', indicating it is the second part of a series.",
437265,The Gods Have a Nervous Breakdown,us.amazon.nova-pro-v1:0,,no_title_on_poster,The text on the poster is not the film title.,
447385,The Dream Woman,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
450515,The Night the Spirit Returns,us.amazon.nova-pro-v1:0,夜半歌聲,mismatch,the title text on the poster does not match the catalog listing,
457781,Blondie,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
464879,Cabin 28,us.amazon.nova-pro-v1:0,CABIN28,match,the title text on the poster matches the cataloged film title,
469867,A Caverna,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
478149,GARO: Fang of God,us.amazon.nova-pro-v1:0,牙狼,mismatch,the title text on the poster is different from the catalog entry,
481726,Jordan Descending,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text visible on the poster,
483940,Squareworld,us.amazon.nova-pro-v1:0,,no_title_on_poster,no legible title text found on the poster,
484627,He Will Call,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the image,
490870,The Idol,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
498580,Kanchana 3,us.amazon.nova-pro-v1:0,Kanchana 3,match,matches catalog,
507489,Anti-Pervert Manual,us.amazon.nova-pro-v1:0,,no_title_on_poster,No legible title text is present on the poster.,
513372,Hoax,us.amazon.nova-pro-v1:0,HOAX,match,the title text on the poster matches the cataloged film name,
515627,C.L.A.Y.,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the poster,
522650,Tokyo Halloween Night,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
526783,I Will Never Forgive,us.amazon.nova-pro-v1:0,我不吃若我如何刻息,mismatch,the title text on the poster does not match the cataloged film title,
529139,Moodswing,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is visible on the poster.,
531502,Funnel Web Family Refrigerated,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
540306,The Hornet's Disciple and the Scars She Left,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
547034,Vellinakshatram,us.amazon.nova-pro-v1:0,Vellinakshatram,match,The title text on the poster matches the catalog listing.,
553054,Full Moon Sonny,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
557508,5 Minutes to Midnight,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
565441,Return of the Wolf Man,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the poster,
567667,Anachronic,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
574790,Toby,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the poster,
582892,Despondent Yearning,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
589635,Cenizas,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
597502,Night Pastor,us.amazon.nova-pro-v1:0,,no_title_on_poster,No legible title text is present on the poster.,
605635,Receptor,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
609302,Adriela,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
616347,Guest,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
626229,Flesh on Glass,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
638210,My Girlfriend is a Serial Killer,us.amazon.nova-pro-v1:0,彼女、お借りします,mismatch,the text on the poster does not match the provided movie title,
641588,The Veldt,us.amazon.nova-pro-v1:0,,no_title_on_poster,The image shows a close-up of a lion's face with no visible title text.,
643889,Two Little Red Dolls,us.amazon.nova-pro-v1:0,,no_title_on_poster,no legible title text present on the image,
650248,Nycto,us.amazon.nova-pro-v1:0,Nycto,match,The title text on the poster matches the catalog listing.,
656147,(sorcière japonaise),us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
662109,The Room,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
664748,Dr. Sadismo's Theatre of the Macabre,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is present on the poster.,
669974,Ashley,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the artwork,
674943,palyaço bobi,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
678278,Late Spring/Regrets For Our Youth,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
686086,Rood,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
690128,Emoticon,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
690658,Biocrisis,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
694439,Under Cemetery 2: Guanajuato,us.amazon.nova-pro-v1:0,,no_title_on_poster,No legible title text is present on the poster.,
698826,Transfiguration Atelier,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
713504,Blind Date,us.amazon.nova-pro-v1:0,Blind Date,match,The title text on the poster matches the catalog listing.,
719686,Monstera Deliciosa,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
724919,Pressure,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
728218,Mean Spirit,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
729631,La ballata della strega,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
733126,Behind the Frame,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text visible on the poster,
736369,Même pas Mal,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is visible on the poster.,
742948,Pieces of Me,us.amazon.nova-pro-v1:0,Piecesofme,match,The title text on the poster matches the catalog listing.,
746661,Cleaning Day,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
749992,Junction,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the poster,
753158,Old Maid,us.amazon.nova-pro-v1:0,,no_title_on_poster,No visible title text on the poster.,
756158,Kurt Cobain Horror Movies,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the image,
761953,"Komaneko, Home Alone",us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
763302,Haunted House,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
765878,Alla ricerca dell'impossibile,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
770382,3 AM,us.amazon.nova-pro-v1:0,3 AM,match,the title text on the poster matches the catalog entry,
772312,There's Something Wrong With My Freezer,us.amazon.nova-pro-v1:0,,no_title_on_poster,the image is too dark to make out any text,
778521,Devil Boy: Welcome to Devil Land!!,us.amazon.nova-pro-v1:0,デビルクンのフィーラーード!!,match,the title text on the poster matches the catalog entry,
785097,The Cask,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
790257,Horror News,us.amazon.nova-pro-v1:0,恐怖新聞,match,the title text matches the catalog entry,
794630,The Terror of the Disgusting Worms from Outer Space,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
796400,Look Around,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
797924,A WOMAN IN A FASHION BUILDING,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the poster,
799943,The Ouija Board Project,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
805201,Industry to cash ghosts,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
810896,Waiting Room,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
815279,Atrophy,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
819401,Sonnet of Delirium,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
825893,Chain Reaction,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
829674,Who Was It: The Beginning(Part 1),us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
835786,Giant Spider,us.amazon.nova-pro-v1:0,巨蛛,match,the title text on the poster matches the catalog listing,
840603,El Inmortal,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no legible title text on the image,
846867,Mad God,us.amazon.nova-pro-v1:0,MAD GOD,match,the title text on the poster matches the catalog listing,
849774,Carmilla,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
852783,Protege Moi,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
854328,Psychic Voyeur Video Cursed Appreciation Party,us.amazon.nova-pro-v1:0,魔試親片の悉りの合行のくるのくる,match,the title text on the poster matches the catalog entry,
857504,a song in b minor,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
863171,Tixie,us.amazon.nova-pro-v1:0,TIXIE,match,the title text on the poster matches the catalog listing,
872980,Runnin' Away Gelée,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
877600,Cinderella,us.amazon.nova-pro-v1:0,சிண்ட்ரெலா,mismatch,"the title text is in tamil, not english",
879339,In the Bathroom..,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
882965,Prison Festival,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the image,
889850,Home Alone,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
896161,Hiya Janice,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
901553,O Beijo na Morte,us.amazon.nova-pro-v1:0,,no_title_on_poster,The image does not contain any text that resembles a film title.,
911708,Star of David,us.amazon.nova-pro-v1:0,子光のダィービッド,mismatch,the title text on the poster does not match the catalog listing,
921935,Ballabhpurer Roopkotha,us.amazon.nova-pro-v1:0,Ballabhpurer Roopkotha,match,The title text on the poster matches the catalog listing.,
928782,Speedball Nosferatu,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the image,
932598,Peachrings,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
935097,Banette's Curse,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the image,
939839,La Silla Satánica,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
942888,Incarnation,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
947043,撞·死人,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
951980,Glyphs II,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no legible title text on the poster,
955293,Mittel Würffel,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
960424,Where I Buried Him,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
966560,Possessed,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no title text present on the poster.,
968202,古いビデオに入っていた謎の映像,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
974733,Last Message Unread,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
977635,Kiss Me Whore,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the image,
977654,Down with the Creeps,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is present on the poster.,
983471,Liminal Park,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
987324,Cordelia,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is visible on the poster.,
994082,Blackout,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the image,
996747,Anniversary,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1004662,Bell Witch of Leith,us.amazon.nova-pro-v1:0,,no_title_on_poster,No legible title text is present on the poster.,
1012410,Teenage Ghost Girl,us.amazon.nova-pro-v1:0,Teenage Ghost Girl,match,The title text on the poster matches the catalog listing.,
1015505,Flesh,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1019999,Halloween 4: Dawn of the Dreary,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the poster,
1023716,Sweet,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1028653,Shortest Horror Movie Ever,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1033095,Secret Formula,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1039898,Burying,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
1044115,Exorcist 2: Human Exorcism,us.amazon.nova-pro-v1:0,驅魔錄2,mismatch,the title text on the poster is different from the cataloged title,
1048512,人間レコード - Live Action,us.amazon.nova-pro-v1:0,,no_title_on_poster,no discernible title text on the poster,
1052857,Bigfoot,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the image,
1057228,The Y,us.amazon.nova-pro-v1:0,Y,mismatch,"the letter 'Y' is visible, but not the word 'the'",
1065934,Bug Complex,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the image,
1074141,"Flowers in the Mirror, Wind and Moon: The Ghost Appears",us.amazon.nova-pro-v1:0,花镜风月之鬼影,match,the title text on the poster matches the catalog entry,
1077097,Faust and Mephistopheles,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1078479,The Harvester,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is visible on the poster.,
1082344,Frutabomba,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the image,
1085386,Killing Time with Lizzie Boredom,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1089959,Phantasmagoria,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
1092519,Oh Dear Lord What is Wrong With Your Face?,us.amazon.nova-pro-v1:0,,no_title_on_poster,No visible title text on the poster.,
1096076,Fish Piss,us.amazon.nova-pro-v1:0,FISHPISS,match,the title text on the poster matches the catalog listing,
1099767,Head-Hunter,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the image,
1103867,Her Beginnings,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is present on the poster.,
1108895,undercurrent,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is visible on the poster.,
1113573,Judy’s Turn to Cry,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the image,
1117424,Street of Gravestones,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
1120062,Pułapki,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is visible on the poster.,
1123503,Big Milk,us.amazon.nova-pro-v1:0,BIG MILK,match,the title text on the poster matches the catalog entry,
1127560,Yatsuhakamura,us.amazon.nova-pro-v1:0,八つ墓村,match,The title text on the poster matches the catalog listing 'Yatsuhakamura' in Japanese characters.,
1137251,GORE,us.amazon.nova-pro-v1:0,GORE,match,the title text on the poster matches the catalog listing,
1141993,Reprieve,us.amazon.nova-pro-v1:0,REPR EVE,match,the title text on the poster matches the catalog listing,
1145880,A Better Man,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1148524,Paranoid Instamatic,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is visible on the poster.,
1151593,Eyes,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1155301,Nakaw,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1162056,Peering into the Darkness,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1166109,Namade Kowasugi!,us.amazon.nova-pro-v1:0,なまでこわすぎ!,match,the title text matches the catalog entry,
1170797,Everything is Good,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1172678,Cannot Play Title,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1173833,The Serpent and the Lovers,us.amazon.nova-pro-v1:0,蛇与情侣,match,the title on the poster matches the catalog entry,
1178529,Zetsuosore Taikan Kimodameshi,us.amazon.nova-pro-v1:0,絶叫怨霊 体感 肝試し,match,the title text on the poster matches the catalog entry,
1180354,Goddess Panthong,us.amazon.nova-pro-v1:0,พันธุ์ทอง,match,the title text on the poster matches the catalog entry,
1182752,Answer Me,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
1189043,Party Monster,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1192652,Scary Fairy Tales: Cinderella,us.amazon.nova-pro-v1:0,こわいおとぎばなし,match,The title text on the poster matches the catalog listing for the film.,
1198873,Busung Katak,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1200167,Abandoned Explored,us.amazon.nova-pro-v1:0,,,,"HTTPSConnectionPool(host='image.tmdb.org', port=443): Read timed out."
1202913,Insomnia,us.amazon.nova-pro-v1:0,INSOMNIA,match,the title text on the poster matches the catalog entry,
1206152,Aunt Tigress,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on this poster,
1210047,Aranam,us.amazon.nova-pro-v1:0,Aranam,match,the title text on the poster matches the catalog entry,
1217141,Paroxysm: Fear,us.amazon.nova-pro-v1:0,,no_title_on_poster,No legible title text is present on the poster.,
1221574,Grandson's Summer,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on this poster,
1226341,Kaidan Shin Mimibukuro Nagurikomi! Gekijō-ban Tōkaidō-hen,us.amazon.nova-pro-v1:0,怪談新耳袋 殴り込み!劇場版 東海道編,match,the title text matches the catalog entry,
1230719,THE WORLD IS CONSUMING ME AND I CAN'T RUN AWAY FROM THE FALL,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the poster,
1232099,The Big Sink,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1236998,Modern Urban Ghost Legends: Terrifying True Stories Surgeons Cannot Speak Of,us.amazon.nova-pro-v1:0,都市伝説 恐怖の真相 外科医が語らない手術室の怖い話,match,the title on the poster matches the cataloged title,
1240814,Incidental 38: Strange Action At A Distance,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1244017,Bug,us.amazon.nova-pro-v1:0,BUG,match,the title text on the poster matches the catalog entry,
1247181,Earworm,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1252768,When the Blood Flows,us.amazon.nova-pro-v1:0,quando o sangue flui,mismatch,the text on the poster is in a different language and does not match the catalog title,
1259973,Tommy Can't Sleep,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
1262456,Nailed,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1265651,Algo en la camara,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
1269413,The Cursed Plate: Dish Mansion at Hell's Banchō,us.amazon.nova-pro-v1:0,地獄番町 おやこ星,match,the title text on the poster matches the catalog listing,
1274134,I Live Here Now,us.amazon.nova-pro-v1:0,I Live Here Now,match,the title text matches the catalog listing,
1280215,From the River's Depths,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1282069,The Man From The Sea,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1287025,The Last Lonely Man,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1289721,Albularyo,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1292442,Little Sea Death,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is visible on the poster.,
1295758,Thursday Ghost Stories Ghost Club: Seven Wonders of School Edition 1,us.amazon.nova-pro-v1:0,,,,Invalid \uXXXX escape: line 2 column 310 (char 311)
1300054,valo-valo,us.amazon.nova-pro-v1:0,valo valo,match,the title on the poster matches the catalog entry,
1301498,4:30,us.amazon.nova-pro-v1:0,4:30,match,the time 4:30 is clearly visible on the poster,
1305630,The Land at Night,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1308238,Leave Me Alone,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the image,
1310396,The Reaper's Image,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1313863,evil WARbie bitch,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the image,
1316620,Grudge Girls Academy: Serial Murder of Fear!,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
1317890,lovespells: Dark Rider,us.amazon.nova-pro-v1:0,,no_title_on_poster,No visible title text on the poster.,
1319818,Afternoon of the Evil Spirits,us.amazon.nova-pro-v1:0,悪霊の午後,match,the title text matches the catalog entry,
1321049,The Cursed Bride,us.amazon.nova-pro-v1:0,,no_title_on_poster,No English title text is visible on the poster.,
1321236,Chain Letter,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1324818,Dracula,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1330573,Pagoda of Peril!,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the poster,
1339480,Popsy,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1346557,What do you see?.mp4,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1355307,Flush,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1359914,Japanese Spirit Photography Videos,us.amazon.nova-pro-v1:0,,no_title_on_poster,No visible title text on the poster,
1363688,Lucid dream,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1367277,Alien IV?,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the image,
1372620,The Isle of the banished,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no movie poster in the image.,
1373749,Intense Moment,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is visible on the poster.,
1376681,Killing Time,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is present on the poster.,
