id,title,poster_path,nova_blood_gore,nova_violence,nova_sexual_content,nova_sensitive,nova_moderation_notes,rek_gore,rek_violence,rek_mod_weapons,rek_nudity,rek_suggestive,rek_mod_raw,flagged,flag_reasons,error
1166947,Haunted School,/6rdY8W3qxHZE29HTQQodGYvm57j.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1173833,The Serpent and the Lovers,/m2iJi5iBmhaHs6XtVyyvLCB31Yd.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1173781,Trauma Under the Car,/hHlFvvSyxUK5OreXWIWydzDyWnr.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1179402,Don Khamod,/nzC1vXYYv8PU8XgFRxBECAkgWo1.jpg,0.0,0.0,0.0,,a horror movie poster with no explicit content,0.0,0.0,0.0,0.0,0.0,,0,,
1174247,Haunted Bridge,/e5TB1ZgrtE9PTgAuRpfSFlmmuRS.jpg,0.0,0.0,0.0,,poster depicts faces of monsters,0.0,0.0,0.0,0.0,0.0,,0,,
1173424,The Ghost Chasers,/biMRznxAkSM0nlOBkEPHG4gsUT4.jpg,0.0,0.0,0.0,,a horror movie poster with bats and lightning,0.0,0.0,0.0,0.0,0.0,,0,,
1178529,Zetsuosore Taikan Kimodameshi,/iflpXVV1CKsZr8RMmUVrqN8xcvL.jpg,0.0,0.0,0.0,,poster is for a horror movie,0.0,0.0,0.0,0.0,0.0,,0,,
1165396,Tokyo Videos of Horror 19,/v0ahXqq7zwLRH7xcw4Qbx998ap6.jpg,0.0,0.0,0.0,occult,skull in image,0.9614,0.0,0.0,0.0,0.0,Corpses:0.96|Death and Emaciation:0.96|Visually Disturbing:0.96,1,rek_gore>=0.4,
1179996,Golden Eel,/kCL8ac6Vr7ueR1Wo4ndsYlFF2Oy.jpg,0.0,0.0,0.0,,a man is holding a knife,0.0,0.0,0.0,0.0,0.0,,0,,
1179549,The God of Death,/jt5RibKBwMMoiTh4XwYaQn3VDO8.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1180377,Boonpeng Iron Chest,/24iRFF0hJyeLqZOrgCWZdKkCiye.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1180354,Goddess Panthong,/8bXzUNpkj3ItVV0t2FHfl3TjCHr.jpg,0.0,0.0,0.0,,poster depicts a scary face,0.0,0.0,0.0,0.0,0.0,,0,,
1179790,Golden Sabai Goddess,/bR5RMcfDDQtuvXqGmEVWv5j7grZ.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1179729,Pi Kaew Nang Hong,/e86MbeprSfw53beSk2A7htAj4Bp.jpg,0.0,0.0,0.0,,poster depicts a skeleton but no gore,0.0,0.0,0.0,0.0,0.0,,0,,
1183797,CannibAlien,/AhiMn4vMqvxNkvUvhN03rh9f7U1.jpg,0.6,0.6,0.0,violence|gore,poster depicts a bloody knife and a menacing face,0.0,0.0,0.0,0.0,0.0,,1,nova_blood_gore>=0.5|nova_violence>=0.5,
1180756,Krai Thong,/cFa75mrBY7uRMIuK5m0k2LuWtiZ.jpg,0.0,0.0,0.0,,poster depicts a man with horns,0.0,0.0,0.0,0.0,0.0,,0,,
1199661,Stripped,/pVoWFQCzip4gpHA0DG9OfsICqcz.jpg,0.0,0.0,0.0,,a closeup of a woman's eyes with a band name below,0.0,0.0,0.0,0.0,0.0,,0,,
1180529,Blood Love: Nang Prai,/eJKY9cwIRsLfOhiHpOplV41f2f8.jpg,0.0,0.0,0.0,,monkey on woman's shoulder is wearing a belt,0.0,0.0,0.0,0.0,0.0,,0,,
1198084,Amofinado,/4Mi7fAGIwququpndzWfCjFBc6kq.jpg,0.0,0.0,0.0,,Image is too dark to discern any details.,0.0,0.0,0.0,0.0,0.0,,0,,
1199073,Angel's Snake,/20nk0qR1Ys5E0Xtj5HkXASLXitf.jpg,0.0,0.0,0.0,,snake in the foreground,0.0,0.0,0.0,0.0,0.0,,0,,
1202100,Joshurei,/ef1DeARW4Bui3tfozPMho07GFI6.jpg,0.0,0.0,0.0,,A person is seen in the eye of another person.,0.0,0.0,0.0,0.0,0.0,,0,,
1199122,Scary True Stories: Night 2,/oln1s7oWHUocmEz6YfypbBERhM7.jpg,0.0,0.0,0.0,,The poster features a scary face but no gore or violence.,0.0,0.0,0.0,0.0,0.0,,0,,
1192020,Wandering Souls 2: Exploring Haunted Spots with Oda Nobunaga,/sf8axFeCJXHrGoMbdDQGaMlCZ2T.jpg,0.6,0.6,0.0,violence|gore,poster shows blood and a knife,0.9046,0.9046,0.0,0.0,0.0,Blood & Gore:0.90|Graphic Violence:0.90|Violence:0.90,1,nova_blood_gore>=0.5|nova_violence>=0.5|rek_gore>=0.4|rek_violence>=0.4,
1203023,Travels of Lord Mito Pt.9,/eZxp9vVzGW4OricpqtbzqRL7DES.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1192652,Scary Fairy Tales: Cinderella,/gvn4GBOTJCjNYeM5mQfknWj1Vva.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1202913,Insomnia,/yTuEBdWJ96fYs7MvueaKeGX6Pcj.jpg,0.0,0.0,0.0,,a face with a mouth open and a black liquid coming out,0.5763,0.5763,0.0,0.0,0.0,Blood & Gore:0.58|Graphic Violence:0.58|Violence:0.58,1,rek_gore>=0.4|rek_violence>=0.4,
1180853,Autorretrato,/wijsAP0VXGiMOST1VVM0PQZVRfp.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1210047,Aranam,/im52GNQksPZkTWVHuWpk3cAMlDi.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1198050,Tree Ghost Story,/5CJ0cVXjpRKb8C4l1dhfwFxKOFp.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1204908,Shin Kaishaku Banchō Sarayashiki - Okiku-dera: Temple,/m7b3twbiLyfDL5wzzYsz2zJfOvH.jpg,0.0,0.0,0.0,,a zombie head is shown in the poster,0.0,0.0,0.0,0.0,0.0,,0,,
1184925,Midnight Oxygen,/1cbqKt4xp67ckCWD0zVRmN5qPyO.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1214905,Trinil,/3TmCcafUXjqLuxO6JUT8jfjlCZd.jpg,0.0,0.0,0.0,,A horror movie poster with a scary face.,0.0,0.0,0.0,0.0,0.0,,0,,
1226606,Beauty with White Breasts,/icHWWb0xCn0CjoMNH0UurxqO1r7.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1190953,The Mystery of Nam Prai,/4f0WwMn9uuiL10BCDxnhm1CKZDa.jpg,0.0,0.0,0.0,,poster depicts occult imagery,0.0,0.7193,0.0,0.9121,0.0,Explicit:0.91|Exposed Female Nipple:0.91|Explicit Nudity:0.91|Non-Explicit Nudity of Intimate parts and Kissing:0.78|Non-Explicit Nudity:0.78|Partially Exposed Female Breast:0.78|Weapon Violence:0.72|Graphic Violence:0.72,1,rek_violence>=0.4|rek_nudity>=0.4,
1198987,Fed,/96n79mox2suJCTRUS1c4gncNMnm.jpg,0.0,0.0,0.0,,"Illustration of food and intestines, not actual gore.",0.0,0.0,0.0,0.0,0.0,,0,,
1231306,Blood Pizza,/dkzPyp1TFeF2YFlWWCz80dtv73V.jpg,0.0,0.0,0.0,,the word blood is present in the image,0.0,0.0,0.0,0.0,0.0,,0,,
1215044,Body Trap,/fSm8FGIeVSizQ3PcOVuUDELwXIZ.jpg,0.0,0.0,0.0,,woman in bra and underwear on poster,0.0,0.0,0.0,0.0,0.0,Non-Explicit Nudity of Intimate parts and Kissing:0.95|Non-Explicit Nudity:0.95|Bare Back:0.95|Partially Exposed Female Breast:0.47,0,,
1241689,Junji Inagawa Horror Video: Pandora's Box,/d2qzlR6YYRA33kQ55jJfmcv5ZmK.jpg,0.0,0.0,0.0,,poster is not explicit or gory,0.0,0.0,0.0,0.0,0.0,,0,,
1231268,Kyoto Yokai Map 1: A 900-Year-Old New Bride Living in Sagano,/5ZYNci9Wo5mEu39ce0dseQXdjJy.jpg,0.0,0.0,0.0,,a ghostly figure with long hair,0.0,0.0,0.0,0.0,0.0,,0,,
1231045,Otis The Giant,/lcaEc4Xb1lT5VI71eiVO2KHiiGz.jpg,0.0,0.0,0.0,,Silhouette of a man with a tree in the background.,0.0,0.0,0.0,0.0,0.0,,0,,
1220993,Nightmare Resort,/tOFLK65MQ5zuIkheV2E7Z4dZRLt.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1232290,Night Rain and Autumn Lantern Hear Strange Stories,/gY5atQIvrayB8Nx37Kfn9lbsEjz.jpg,0.0,0.0,0.0,occult,poster depicts occult themes,0.0,0.0,0.0,0.0,0.0,,0,,
1241429,Geji: The Spirit Hunter,/8nhaw4NaIoS7GVVBmpVZm7I8s3S.jpg,0.0,0.0,0.0,,"Poster for a horror film with dark, dramatic imagery.",0.0,0.0,0.0,0.0,0.0,,0,,
1226341,Kaidan Shin Mimibukuro Nagurikomi! Gekijō-ban Tōkaidō-hen,/28Y6PuUqmEMdpmADqn2bZUem7C8.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1232818,Desintegration,/vBLSht2HZniRxvbDeJbj1MSsPUi.jpg,0.0,0.0,0.0,,bloody object on the left side of the image,0.0,0.0,0.0,0.0,0.0,,0,,
1236998,Modern Urban Ghost Legends: Terrifying True Stories Surgeons Cannot Speak Of,/iSTI501bi8vjOl1EvQstBbynFZY.jpg,0.0,0.0,0.0,,the poster depicts a woman with a scar on her face,0.0,0.0,0.0,0.0,0.0,,0,,
1251427,The Garden,/cCFUAGEZvSaXTyYIir5CBrz4VfH.jpg,0.0,0.0,0.0,,"Text only, no sensitive content.",0.0,0.0,0.0,0.0,0.0,,0,,
1244017,Bug,/8q2qfc369tSpoZcGmBta4oxljDL.jpg,0.0,0.0,0.0,,A woman is shown in a suggestive pose.,0.0,0.0,0.0,0.0,0.0,,0,,
1218245,Hellhounds,/n5UA9BdqfhdPATA0HLSCntxVeU5.jpg,0.0,0.0,0.0,occult,poster depicts a monster with red eyes and sharp teeth,0.0,0.0,0.0,0.0,0.0,,0,,
1249950,Submitted Spirit Video: Omnibus,/pTSnoNxxe8QVs0FhkY0mq9UL5ol.jpg,0.0,0.0,0.0,,scary faces on children in a horror movie poster,0.0,0.0,0.0,0.0,0.0,,0,,
1249052,Kyoto Yokai Map 2: A 400-Year-Old Ice Woman Living on Kirara Slope,/pklHgVOruEu9wM7CTB4VdYEME8z.jpg,0.0,0.0,0.0,,a man is standing in front of a red car with a woman lying on the ground in front of him,0.0,0.0,0.0,0.0,0.0,,0,,
1245342,Battle Spirit Footage: Fight of the Living Ghost,/2Efw95vDNz2GxV9ovKRZIcLsg4N.jpg,0.9,0.9,0.0,violence|gore,Poster depicts graphic gore and violence.,0.9779,0.9779,0.0,0.0,0.0,Blood & Gore:0.98|Graphic Violence:0.98|Violence:0.98,1,nova_blood_gore>=0.5|nova_violence>=0.5|rek_gore>=0.4|rek_violence>=0.4,
1231764,Stash,/u850tsWm4vZScsCI3lt9SH9ojDZ.jpg,0.0,0.0,0.0,,stylized hand with lit candles for fingers,0.0,0.0,0.0,0.0,0.0,,0,,
1249600,Terrifying Spirit Disturbance Video 8: Darkness Edition,/wxLGtiJEuYhLR0DEymOyPp4j3Fg.jpg,0.0,0.0,0.0,,poster is for a horror film,0.0,0.0,0.0,0.0,0.0,,0,,
1255452,Dokugeki! Noroi no Shinrei Supotto: Gokuraku,/dpLOMOtADBTYZGrhmI81sELy6CR.jpg,0.0,0.0,0.0,,"scary image, but no actual gore or violence",0.0,0.0,0.0,0.0,0.0,,0,,
1242905,Spiritual Tours,/dy7tPhCvy4bKSGFlkeS9XPTl44n.jpg,0.0,0.0,0.0,,two women in bikinis,0.0,0.0,0.0,0.0,0.0,Non-Explicit Nudity of Intimate parts and Kissing:0.94|Non-Explicit Nudity:0.94|Partially Exposed Female Breast:0.94|Swimwear or Underwear:0.83|Female Swimwear or Underwear:0.83,0,,
1252768,When the Blood Flows,/vRZ2SbBbtFNRdkdf2FgRZnJHRte.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1256728,Short Shits,/jKXhOlWc6JBIRr5noptwEulva5x.jpg,0.0,0.0,0.0,violence|gore,Halloween-themed poster with depictions of blood and gore.,0.0,0.0,0.0,0.0,0.0,,0,,
1249591,Terrifying Spirit Disturbance Video: Attack 1,/iICoGbA3w0f6qIrGM05GZ2KGgHy.jpg,0.0,0.0,0.0,,poster depicts two faces with blood and white eyes,0.0,0.0,0.0,0.0,0.0,,0,,
1268401,Psychic Documentary: Forbidden Spectral Manifestation - Do Not Watch!!,/3icdggmPM7cNPFDISBF1J995P7k.jpg,0.0,0.0,0.0,,Scary face on poster is not gore or violence.,0.0,0.0,0.0,0.0,0.0,,0,,
1267448,Kodama,/wMNg4gFvV7JlFWcrPRJrCV01H2W.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1260835,777,/7nsbGYR3t4r9jBxdRCIZiKlzoPU.jpg,0.0,0.0,0.0,,Poster is a closeup of a face with no other content.,0.0,0.0,0.0,0.0,0.0,,0,,
1269413,The Cursed Plate: Dish Mansion at Hell's Banchō,/vp1zEZ3nbA6NC9DRiwx11gdqVRb.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1263426,Heaven and Earth Are Righteous,/kQka8mO1iXnSkTOrf8VDAyFgUhq.jpg,0.0,0.0,0.0,,Fantasy creatures and dark themes.,0.0,0.0,0.0,0.0,0.0,,0,,
1293317,Creature,/blOjTp6Y2XbaPlWEmvj2Ro1ygXm.jpg,0.0,0.0,0.0,,title text may imply horror genre,0.0,0.0,0.0,0.0,0.0,,0,,
1272300,Foreclosure 2,/4oURJWpf1kJlqNmPHVfOi1vQDIJ.jpg,0.0,0.0,0.0,occult,scary image of a girl with blood on her face,0.0,0.0,0.0,0.0,0.0,,0,,
1295758,Thursday Ghost Stories Ghost Club: Seven Wonders of School Edition 1,/st0ZvrqwSSC5bhoSIFv8OjF75W9.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1244831,Nozokiana 4: Cursed Video Edition,/cmrLH2GFihScYMQgTcBaSFlYFeG.jpg,0.0,0.0,0.0,occult,skull and text suggest occult theme,0.0,0.0,0.0,0.0,0.0,,0,,
1295750,New Thursday Ghost Stories Ghost Club: Seven Wonders of School Edition 3,/7oYbnF3gJ2wX2ilWGzZZoUS8xzc.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1291966,Broadcast Prohibited VTR! True Scary Ghost Stories... The Truth That Can't Be Shown on TV,/hzVB5fXVIxlnpi8m8xgCDLl9CuP.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1274134,I Live Here Now,/rzbbtzA50E66aUFNWcLMKFeUMTw.jpg,0.0,0.0,0.0,,"A woman's face is shown in a dark, blue-lit image.",0.0,0.0,0.0,0.0,0.0,,0,,
1291594,Beezel,/a9gZxhG98LATZJGy1vWssyjVkk.jpg,0.9,0.9,0.0,gore|violence,"Poster features a close-up of a grotesque, bloody face.",0.6855,0.6855,0.0,0.0,0.0,Blood & Gore:0.69|Graphic Violence:0.69|Violence:0.69,1,nova_blood_gore>=0.5|nova_violence>=0.5|rek_gore>=0.4|rek_violence>=0.4,
1295890,241,/xk7D8DLPOWGsF0PMp4kbwJlN89R.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1298306,Tasmogor,/2jMWnCrhwVstFyF2AO9aFeYWEj3.jpg,0.0,0.0,0.0,,the image is a stylized poster with no explicit content,0.0,0.0,0.0,0.0,0.0,,0,,
1271607,The Sclera,/e93xTEFBnlwX6oBKuAmYZetpcAH.jpg,0.0,0.0,0.0,,Utensils arranged in a creative manner on a table.,0.0,0.0,0.0,0.0,0.0,,0,,
1292645,Kuncen,/8XFnCNU1SIa100lI3bM7QDLPTEZ.jpg,0.1,0.1,0.0,gore,poster depicts faces with blood and gore,0.0,0.0,0.0,0.0,0.0,,0,,
1300054,valo-valo,/q2i31IIvXufjU78jGaSFeHAAfiz.jpg,0.0,0.0,0.0,,stylized image of a horse skeleton,0.0,0.0,0.0,0.0,0.0,,0,,
1300267,Trip,/1pGd8rcZ7RWMa3pnvNLGc0r5UBA.jpg,0.0,0.0,0.0,,A person is standing in the dark.,0.0,0.0,0.0,0.0,0.0,,0,,
1306112,Ruckus at Kwong Cheong Lung,/4KBRIsEN6Q2h3y99C77HOKAfsBf.jpg,0.0,0.0,0.0,,blood on the woman's dress is not graphic,0.0,0.0,0.0,0.0,0.0,,0,,
1304868,The Tragedy of Nine Lives,/9pkBWhatIOtx3CvuDSG4TBeUjJM.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1306119,The Terrifying Man-eating Shark Woman,/ussTyoF2MZSzpg611tTJKodmrgJ.jpg,0.0,0.0,0.0,,a shark is shown in the lower part of the image,0.0,0.0,0.0,0.0,0.0,,0,,
1317282,The Girl from the Darkness,/mBxbDlGhVVWuOf2eOyP56cMKlog.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1316525,VORE,/hvpLGNet6RPHqyzAO5V314tx6oo.jpg,0.0,0.0,0.0,,red text on red background,0.0,0.0,0.0,0.0,0.0,,0,,
1316590,"Seducer of the Night: Terror in the summer resort, bloodsucking fangs for blonde beauties",/eojZwhaCrhDMoBc9jqHE8Z1BHqd.jpg,0.0,0.0,0.0,,Japanese text on a dark background with faces.,0.0,0.0,0.0,0.0,0.0,,0,,
1304559,Columnas de Sangre,/fd2WeazcjzIwIl0sT29hfd1OhFB.jpg,0.0,0.0,0.0,,Abstract poster with no recognizable content.,0.0,0.0,0.0,0.0,0.0,,0,,
1308382,Ice Forest,/af2a25P7yNEXQOH9oHNmFrlZwMy.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1316641,Kyoto Yokai Map 3: The 800-Year-Old Female College Student Who Lives in Toribenyama,/AwG6tnMPYw1w39yPxxi5MtQrUfZ.jpg,0.0,0.0,0.0,,two women sleeping in bed together,0.0,0.0,0.0,0.0,0.0,,0,,
1301061,Her Secret Past,/jLV5pJODkTz5NGqyVZ94x761Yuu.jpg,0.0,0.0,0.0,,poster shows a woman's face and shoulder only,0.0,0.0,0.0,0.0,0.0,,0,,
1318153,Corpse of your Choice,/5BWccMQniPamOp4ljQCaBQcHh5U.jpg,0.0,0.0,0.0,,poster shows three people with no sensitive content,0.0,0.0,0.0,0.0,0.0,,0,,
1301068,Songs in Misty Night,/tTaLibtYkqMVQnr8dnXyoAio2Bg.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1319093,Bandage Anatomy Woman,/b1wn17cVlLRVSmUwg6XSAINluNr.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1301498,4:30,/hnCmMcPsOApTyX2pY5Q5HHgS3pS.jpg,0.0,0.0,0.0,,Image is a black and white security camera photo.,0.0,0.0,0.0,0.0,0.0,,0,,
1320762,SNOT,/mfBiisMec7fcjwOxn2Vj6NQlO2.jpg,0.0,0.0,0.0,,A person is depicted in a grotesque manner.,0.0,0.0,0.0,0.0,0.0,,0,,
1317033,Dead Fish,/aqDOOYvbtfa05PyZ2yLUP9Eft0X.jpg,0.0,0.0,0.0,,Poster is just text on a black background.,0.0,0.0,0.0,0.0,0.0,,0,,
1321044,The Black Cat Mansion of Hatred,/3gs9YJ3lKIZq15rEHuySIdnFlMd.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1319195,Luminous Insect,/86B8YQO3BZLrJ5C0FG84lfAD3SP.jpg,0.0,0.0,0.0,,poster shows a woman with a butterfly on her head,0.0,0.0,0.0,0.0,0.0,,0,,
1319818,Afternoon of the Evil Spirits,/4RG3KYEEQmTrCXAIWYgJfWrmsEr.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1315466,Night/Time,/bXlhBAa0TjEeTHidwKepBVCOtnI.jpg,0.0,0.0,0.0,,A person covering their face with their hands.,0.0,0.0,0.0,0.0,0.0,,0,,
1321069,Vampire Scream,/nGfk2vs0tTYXoSZNesq02RAAc6z.jpg,0.0,0.0,0.0,,a face with a scary expression,0.0,0.0,0.0,0.0,0.0,,0,,
1321057,The Woman Who Calls for Corpses,/cFXnxLBKWSYs6RBSv3t319vrrTz.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1321070,Cursed Hand from the Graveyard,/lCveZpQxFnfsGWodd94danCeY6B.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1320091,carton ???,/hDtkeethR6orNYDCrKjUHzSgLXV.jpg,0.0,0.0,0.0,,poster is not explicit but may be disturbing to some viewers,0.0,0.0,0.0,0.0,0.0,,0,,
1324236,Braxton,/dgELUCxxU4ojRsfJ6HpMqHMgvrS.jpg,0.0,0.0,0.0,,poster shows a person in a snowy landscape,0.0,0.0,0.0,0.0,0.0,,0,,
1341041,A Haunted Romance,/2TqIVoUH71ZwZBFtvG6Y8P2YY8l.jpg,0.0,0.0,0.0,,a woman in a bra and underwear is shown on the screen,0.0,0.0,0.0,0.0,0.0,,0,,
1338346,Zanni,/gEf3185H3isAeAzpvRd1XGTTa1q.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1329017,Bill,/c5GH4CkKJy0ybCo8xYShMNPchAa.jpg,0.0,0.0,0.0,,poster shows a face with a hand covering the mouth,0.0,0.0,0.0,0.0,0.0,,0,,
1334664,Phenomenon,/D8euZOwFhpEIyHZnPIlQMQTTVf.jpg,0.0,0.0,0.0,,poster has red drips of blood next to the title,0.0,0.0,0.0,0.0,0.0,,0,,
1340233,Tent Burner,/emclGoPE3bXLY0B5NW0dNBaVlLE.jpg,0.0,0.0,0.0,,Illustration of a skeleton in a forest.,0.0,0.0,0.0,0.0,0.0,,0,,
1321049,The Cursed Bride,/qJcbzRoEK6gmkDcOftb3ohs0kUQ.jpg,0.0,0.0,0.0,,Chinese characters on a blue background.,0.0,0.0,0.0,0.0,0.0,,0,,
1361326,Miasmata,/xNz3Dum4WjxRVrOGYKUh0XAQvqI.jpg,0.0,0.0,0.0,,Poster shows a closeup of a woman's face.,0.0,0.0,0.0,0.0,0.0,,0,,
1354878,Illuminati Castrati,/mJq53N4VtExZ72AaU6sReTrdysb.jpg,0.9,0.9,0.0,violence|gore,Poster depicts a bloody knife and a severed hand.,0.0,0.0,0.0,0.0,0.0,,1,nova_blood_gore>=0.5|nova_violence>=0.5,
1355282,Ade Raaga Ade Haadu,/ehEBw0Rn6U9EyYonfi7nWiE32Wn.jpg,0.0,0.0,0.0,,"The poster features a man with a comical expression and a background with a face, but no sensitive content.",0.0,0.0,0.0,0.0,0.0,,0,,
1328157,Acid Corpse,/oSYdkU0vlhejZxsS3qOBadFzuOd.jpg,0.0,0.0,0.0,,glowing green text on black background,0.0,0.0,0.0,0.0,0.0,,0,,
1376404,Tret,/anAjUlJozZbPYHZr8z4BfSwMps.jpg,0.0,0.0,0.0,,"scary image, but not gory or violent",0.0,0.0,0.0,0.0,0.0,,0,,
1377690,Headless Island,/4tI4M6qwqEljvN6sNYLJ7AzAJY6.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1352962,Kalinga,/y62MzCi3Auwb1T4aGDPNE2gLyIE.jpg,0.0,0.0,0.0,,a man holding a torch in front of a scary statue,0.0,0.0,0.0,0.0,0.0,,0,,
1373402,Silence Unseen,/xNFWhBFHB5fqUPSTgzcsLx6M3mw.jpg,0.0,0.0,0.0,,Poster features a person with sunglasses and a dark background.,0.0,0.0,0.0,0.0,0.0,,0,,
1382950,Maha Munjya,/oT8gql42lcUb0WMLTvuh0SJiC18.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1368769,Honeymoon,/qpRGqIXbktKgJ4c67KHOqcSkWJL.jpg,0.0,0.0,0.0,,poster shows no sensitive content,0.0,0.0,0.0,0.0,0.0,,0,,
1373173,Cold Hands,/eUxDzC7VH4YICHRntExX7ZxZg41.jpg,0.0,0.0,0.0,,Poster is a simple text graphic with no imagery.,0.0,0.0,0.0,0.0,0.0,,0,,
1382556,snow monster,/kZs2PkgMcXaaH1PP4L4t9z9ii9R.jpg,0.0,0.0,0.0,,poster shows faces and partial bodies only,0.0,0.0,0.0,0.0,0.0,,0,,
1379557,Spidal,/9b5PxWVZKo6anGC3yHkHJiOKTgz.jpg,0.0,0.0,0.0,,only the word 'spiddal' in yellow letters,0.0,0.0,0.0,0.0,0.0,,0,,
1375389,Spider Woman,/24xfHuxaZzXw2HIoEkJ05YiFIlF.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1383197,Dimples,/cOAIdjZDGmXmZFVakCkNUfgmGT1.jpg,0.0,0.0,0.0,,scary face on poster,0.0,0.0,0.0,0.0,0.0,,0,,
1380165,The Great Tokyo Yotsuya Ghost Story,/fg2vXBWLApEa5B4YIdXYEhZO7lX.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1373749,Intense Moment,/n6rWxPm2yZil4cGHq6HoBxlGGbU.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1390069,Deathfarm,/p3PFdSfcF7ZezOxOZAFe4hrx5Wo.jpg,0.0,0.0,0.0,,"faces with black dots, not blood or gore",0.0,0.0,0.0,0.0,0.0,,0,,
1391118,Trauma,/dzv5AHG8SKV1yvqjWwz0w5I1zyK.jpg,0.0,0.0,0.0,,"title of movie is trauma, but no depiction of trauma in poster",0.0,0.0,0.0,0.0,0.0,,0,,
1387485,Hell Is Other People,/14Ue8mO0XnSZQg9TpJpoCPzS0zF.jpg,0.0,0.0,0.0,,poster has no sensitive content,0.0,0.0,0.0,0.0,0.0,,0,,
1395083,Acid,/pvtF3RGqQ1QQfgCc121OKIu6eN7.jpg,0.0,0.0,0.0,,Poster contains no sensitive content.,0.0,0.0,0.0,0.0,0.0,,0,,
1398014,Prakambanam,/bExPPwAamQzVLtBnwEutiJ53jDZ.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1414507,Chuva,/L1M6aEr4Di9z7bgVcZMkwRHb06.jpg,0.0,0.0,0.0,,A child is shown with a serious expression.,0.0,0.0,0.0,0.0,0.0,,0,,
1383323,Gennaro,/3DFk8O6xJDOY9f4aCfh1nskzepS.jpg,0.0,0.0,0.0,,"Abstract art, no recognizable people or objects.",0.0,0.0,0.0,0.0,0.0,,0,,
1432516,"Goke, Slime and Ooze",/cJ5GHwhsbys9c7wXBQvw2QQTQCX.jpg,0.9,0.9,0.0,violence|gore,graphic depiction of a child holding a bloody knife.,0.0,0.0,0.0,0.0,0.0,,1,nova_blood_gore>=0.5|nova_violence>=0.5,
1421764,Katsue-san Appears in Tokyo,/bNRrKJFxQEvJO66iR3etLnK4bMs.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1395668,Loons,/ekyFkhySXhgYkrHEDm5X7gnXjXH.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
