id,lang_code,text,translated,overlap_before,overlap_after,error
36166,en,DEVILMAN,,1.0,1.0,
53459,en,F,,0.0,0.0,
71480,,,,0.0,0.0,
85646,en,ENTRANCE,,1.0,1.0,
100241,en,"I, FRANKENSTEIN",,1.0,1.0,
134572,en,BLOOD RELATIONS,,1.0,1.0,
166271,en,HAUNTeR,,1.0,1.0,
211258,en,WAX,,1.0,1.0,
243837,en,HOTEL,,1.0,1.0,
255291,mg,ANIM OS ITY,ANIM OS ITY,0.0,0.0,
265067,en,VAMPIRE,,1.0,1.0,
279237,en,Bake Jizo,,1.0,1.0,
300143,zh,彩虹人,The Rainbow Man,0.0,1.0,
315708,,,,0.0,0.0,
322436,,,,0.0,0.0,
329951,ar,فيلفيل,Vellville,0.0,0.0,
336809,tl,SANGDI,SANGDI,0.0,0.0,
347206,,,,0.0,0.0,
361945,,,,0.0,0.0,
370897,,,,0.0,0.0,
384197,,,,0.0,0.0,
392432,en,ENDLESS,,1.0,1.0,
399118,en,Night People,,1.0,1.0,
406275,,,,0.0,0.0,
418939,zh,眼の奈想,Eye of the Eye,0.0,0.6667,
424222,en,UFO,,0.25,0.25,
438237,,,,0.0,0.0,
447722,,,,0.0,0.0,
450523,zh-TW,鬼殺手,Ghostkiller,0.0,0.0,
458612,,,,0.0,0.0,
464890,,,,0.0,0.0,
469972,,,,0.0,0.0,
478819,,,,0.0,0.0,
482192,en,DAMSEL,,0.0,0.0,
484219,,,,0.0,0.0,
484644,,,,0.0,0.0,
491197,,,,0.0,0.0,
501753,,,,0.0,0.0,
507723,en,the,,0.0,0.0,
513665,en,Onaaigal Jakkiradhai,,1.0,1.0,
515906,,,,0.0,0.0,
522987,en,INSIDE EVIL,,1.0,1.0,
527132,sw,CHUMBA,ROOM,0.0,0.0,
529409,,,,0.0,0.0,
532225,en,the shed,,1.0,1.0,
541727,,,,0.0,0.0,
547078,,,,0.0,0.0,
553075,,,,0.0,0.0,
557513,,,,0.0,0.0,
565481,en,THE DECAYED,,1.0,1.0,
568265,,,,0.0,0.0,
577214,,,,0.0,0.0,
582894,,,,0.0,0.0,
589637,,,,0.0,0.0,
600427,,,,0.0,0.0,
605802,en,8,,0.0,0.0,
609323,ja,河原崎家の一族,Kawarasaki family,0.0,1.0,
616769,,,,0.0,0.0,
630560,,,,0.0,0.0,
638988,,,,0.0,0.0,
642649,en,LEVEL,,1.0,1.0,
644665,,,,0.0,0.0,
652441,,,,0.0,0.0,
657191,,,,0.0,0.0,
662509,,,,0.0,0.0,
665835,,,,0.0,0.0,
670171,,,,0.0,0.0,
675526,,,,0.0,0.0,
679785,,,,0.0,0.0,
687281,,,,0.0,0.0,
690129,,,,0.0,0.0,
690732,,,,0.0,0.0,
694441,,,,0.0,0.0,
699317,,,,0.0,0.0,
715951,,,,0.0,0.0,
719703,,,,0.0,0.0,
725836,,,,0.0,0.0,
728236,,,,0.0,0.0,
729975,,,,0.0,0.0,
733222,,,,0.0,0.0,
738043,,,,0.0,0.0,
743240,,,,0.0,0.0,
746971,,,,0.0,0.0,
750415,en,7,,0.0,0.0,
753248,zh,活死人,The Living Dead,0.0,0.6667,
756673,,,,0.0,0.0,
762305,,,,0.0,0.0,
763320,,,,0.0,0.0,
766162,,,,0.0,0.0,
770491,,,,0.0,0.0,
773620,,,,0.0,0.0,
780535,,,,0.0,0.0,
786018,,,,0.0,0.0,
791038,,,,0.0,0.0,
795939,,,,0.0,0.0,
796401,,,,0.0,0.0,
797928,,,,0.0,0.0,
800137,,,,0.0,0.0,
806715,,,,0.0,0.0,
811825,,,,0.0,0.0,
816311,,,,0.0,0.0,
821418,,,,0.0,0.0,
826092,,,,0.0,0.0,
829882,,,,0.0,0.0,
836294,en,Dumbo,,0.0,0.0,
840805,,,,0.0,0.0,
848239,,,,0.0,0.0,
849903,,,,0.0,0.0,
852830,en,Torn Hearts,,1.0,1.0,
854400,,,,0.0,0.0,
857721,,,,0.0,0.0,
864201,,,,0.0,0.0,
873668,,,,0.0,0.0,
877621,,,,0.0,0.0,
881308,,,,0.0,0.0,
885754,,,,0.0,0.0,
890513,,,,0.0,0.0,
897791,,,,0.0,0.0,
904356,zh-TW,"日本列島
恐怖
心霊地帯","Japanese islands
terrors
Heart of the Earth",0.0,0.2,
911731,ja,鬼雲人とのののの,Of the one with Kiun,0.0,0.0,
922754,,,,0.0,0.0,
930187,,,,0.0,0.0,
932914,,,,0.0,0.0,
935983,,,,0.0,0.0,
940382,,,,0.0,0.0,
942936,,,,0.0,0.0,
947532,,,,0.0,0.0,
952280,id,kalo chhaya,,1.0,1.0,
955366,,,,0.0,0.0,
960498,zh-TW,来令道四資門塞名名,The name of the four main traffic jams on the Lanning Road,0.0,0.0,
966661,,,,0.0,0.0,
970106,en,¥¥¥¥¥¥¥,,0.0,0.0,
975026,,,,0.0,0.0,
977645,,,,0.0,0.0,
979203,cy,HIRAETH,,1.0,1.0,
983531,,,,0.0,0.0,
988054,en,ADMIRAL FLIPSID,,0.5,0.5,
994084,,,,0.0,0.0,
997660,en,NIGHTSIREN,,1.0,1.0,
1004785,,,,0.0,0.0,
1013132,en,KINEMORTOPHOBIA,,1.0,1.0,
1015706,,,,0.0,0.0,
1020266,en,III,,1.0,1.0,
1023724,,,,0.0,0.0,
1028909,,,,0.0,0.0,
1033710,,,,0.0,0.0,
1040551,,,,0.0,0.0,
1045536,,,,0.0,0.0,
1049134,,,,0.0,0.0,
1053050,,,,0.0,0.0,
1058860,,,,0.0,0.0,
1065938,,,,0.0,0.0,
1074216,,,,0.0,0.0,
1077817,et,CENDUVERI,CENDUVERI,0.0,0.0,
1078492,,,,0.0,0.0,
1082614,en,BUG,,1.0,1.0,
1085581,,,,0.0,0.0,
1090427,zh-TW,投稿怨霊映像 特選 第四夜 呪,Submission of Grievance Image Selection Fourth Night,0.0,0.0,
1092549,,,,0.0,0.0,
1096879,en,RUN,,1.0,1.0,
1100849,,,,0.0,0.0,
1103892,en,MIA,,1.0,1.0,
1108898,,,,0.0,0.0,
1113900,,,,0.0,0.0,
1118185,de,PYRE,,1.0,1.0,
1121020,,,,0.0,0.0,
1125365,,,,0.0,0.0,
1131282,,,,0.0,0.0,
1137654,,,,0.0,0.0,
1142325,,,,0.0,0.0,
1146209,ja,戦慄怪奇ファイル コワすぎ!史上最恐の劇場版,Senki Kaiki File is so scary! The Scariest Movie in History,0.0,0.0,
1149514,en,Janha Ratira Sathi,,1.0,1.0,
1151683,de,WOACA,,1.0,1.0,
1155643,,,,0.0,0.0,
1162791,es,Mamántula,,1.0,1.0,
1166538,,,,0.0,0.0,
1171035,,,,0.0,0.0,
1173124,,,,0.0,0.0,
1173947,zh-TW,假鳳虛鸞,False Fung Hui Luan,0.0,0.0,
1178873,,,,0.0,0.0,
1180377,en,boonpeng iron chest,,1.0,1.0,
1183797,zh-TW,人天人難,"Man, man, man, man, man",0.0,0.0,
1189352,,,,0.0,0.0,
1192921,,,,0.0,0.0,
1198987,en,fed,,1.0,1.0,
1200519,,,,0.0,0.0,
1203023,zh-TW,水戸黄門漫遊記,Mito Huangmon Wandering Notes,0.0,0.2,
1206471,,,,0.0,0.0,
1211170,,,,0.0,0.0,
1218245,en,Hellhounds,,1.0,1.0,
1221578,,,,0.0,0.0,
1226606,zh-TW,白肌の紅象,White-skinned red elephant,0.0,0.25,
1230796,,,,0.0,0.0,
1232290,zh,夜雨秋灯听奇谈,"Listen to strange stories at night, rain, autumn lights",0.0,0.625,
1237783,,,,0.0,0.0,
1241429,en,Geji: The Spirit Hunter,,1.0,1.0,
1244062,,,,0.0,0.0,
1249037,,,,0.0,0.0,
1254195,,,,0.0,0.0,
1260195,,,,0.0,0.0,
1262808,,,,0.0,0.0,
1265797,,,,0.0,0.0,
1271419,,,,0.0,0.0,
1275254,,,,0.0,0.0,
1280274,et,IIIV,IIIV,0.0,0.0,
1282296,,,,0.0,0.0,
1287090,,,,0.0,0.0,
1289987,,,,0.0,0.0,
1292645,nl,Kuncen,,1.0,1.0,
1295890,en,241,,1.0,1.0,
1300267,en,TRIP,,1.0,1.0,
1302609,,,,0.0,0.0,
1306112,zh-TW,广昌龍塔風,GUANGCHANG DRAGON TOWER WIND,0.0,0.0,
1308328,,,,0.0,0.0,
1310558,,,,0.0,0.0,
1315044,,,,0.0,0.0,
1316641,,,,0.0,0.0,
1318004,,,,0.0,0.0,
1320091,en,carton???,,1.0,1.0,
1321057,zh-TW,喊屍女人,Dead Woman,0.0,0.1667,
1321789,zh,爆炉,Bakudake,0.0,0.0,
1325772,,,,0.0,0.0,
1331460,,,,0.0,0.0,
1339508,,,,0.0,0.0,
1351825,,,,0.0,0.0,
1356334,de,LA CAFETIERE,LA CAFETIERE,0.0,0.0,
1361007,,,,0.0,0.0,
1364407,,,,0.0,0.0,
1368231,,,,0.0,0.0,
1372634,,,,0.0,0.0,
1373849,,,,0.0,0.0,
1377314,,,,0.0,0.0,
1379701,,,,0.0,0.0,
1381143,,,,0.0,0.0,
1383404,,,,0.0,0.0,
1389239,,,,0.0,0.0,
1393569,,,,0.0,0.0,
1395083,en,ACID,,1.0,1.0,
1397589,,,,0.0,0.0,
1408815,,,,0.0,0.0,
1414506,,,,0.0,0.0,
1417270,,,,0.0,0.0,
1422975,,,,0.0,0.0,
1431559,,,,0.0,0.0,
1433882,,,,0.0,0.0,
1436569,pt,CORPO VIL,,1.0,1.0,
1443084,eo,MORTIS,,1.0,1.0,
1452081,zh,马前动,Move the horse forward,0.0,0.0,
1457719,,,,0.0,0.0,
1460145,,,,0.0,0.0,
1464606,en,GAGE,,1.0,1.0,
1468846,en,sanguine,,0.0,0.0,
1475837,,,,0.0,0.0,
1482573,ar,تا راحها,She's gone,0.0,0.0,
1485846,en,TETHER,,1.0,1.0,
1491211,,,,0.0,0.0,
1495253,,,,0.0,0.0,
1499144,,,,0.0,0.0,
1504640,,,,0.0,0.0,
1506031,lv,CAPGRAS,,1.0,1.0,
1510423,,,,0.0,0.0,
1514422,,,,0.0,0.0,
1519390,,,,0.0,0.0,
1526203,,,,0.0,0.0,
1533128,,,,0.0,0.0,
1539159,,,,0.0,0.0,
1543002,en,PROWL,,1.0,1.0,
1545657,,,,0.0,0.0,
1548135,en,Q,,0.0,0.0,
1550505,,,,0.0,0.0,
1553451,,,,0.0,0.0,
1558326,,,,0.0,0.0,
1562657,pt,Alheio,,1.0,1.0,
1567813,,,,0.0,0.0,
1570993,,,,0.0,0.0,
1573818,zh,石生,Ishibu,0.0,0.0,
1576074,,,,0.0,0.0,
1580992,,,,0.0,0.0,
1586191,,,,0.0,0.0,
1592560,,,,0.0,0.0,
1595961,,,,0.0,0.0,
1599367,,,,0.0,0.0,
1604011,,,,0.0,0.0,
1605744,,,,0.0,0.0,
1610597,,,,0.0,0.0,
1615788,,,,0.0,0.0,
1620125,,,,0.0,0.0,
1623446,,,,0.0,0.0,
1630609,,,,0.0,0.0,
1633391,,,,0.0,0.0,
1638354,,,,0.0,0.0,
1641286,en,POX,,1.0,1.0,
1646461,,,,0.0,0.0,
1650210,,,,0.0,0.0,
1655050,,,,0.0,0.0,
1659078,,,,0.0,0.0,
1662075,,,,0.0,0.0,
1665409,,,,0.0,0.0,
1669469,,,,0.0,0.0,
1676459,,,,0.0,0.0,
1681429,en,BEAR TRAP,,1.0,1.0,
1688273,,,,0.0,0.0,
1692282,de,KRASNY,,1.0,1.0,
1696579,,,,0.0,0.0,
1701295,,,,0.0,0.0,
1704508,,,,0.0,0.0,
1708241,,,,0.0,0.0,
1712546,,,,0.0,0.0,
1715882,,,,0.0,0.0,
1720988,,,,0.0,0.0,
1722489,,,,0.0,0.0,
1724072,,,,0.0,0.0,
1731246,,,,0.0,0.0,
1736376,,,,0.0,0.0,
1740101,,,,0.0,0.0,
