id,title,year,original_language,poster_path,human_verdict,has_text,human_note
1453411,"Les pas perdus",2025,fr,/cKJB7n2qyXbO6xbEloOuqp0R0pc.jpg,no_es_poster,,""
1454100,"Paying Guest",2020,ur,/jy0hxMBJJ92RsYmGD13qY0S4oRr.jpg,no_es_poster,,""
1456370,"Ray Rabenstein lore video",2025,en,/flYy4uz9t9JztjDx3fEzWmMzB8v.jpg,no_es_poster,,""
1456954,"Behind The Screen",2025,fr,/pap9Q63kyjpgJY60mw0bT3QjlRi.jpg,no_es_poster,,""
1457403,"Toucan",2025,en,/koN06MKF37LUCkxkD7Vtken6JCT.jpg,es_poster,si,""
1457719,"Winter of the Century",2025,en,/uXiUJ9q269o1ruLFmDQnNOp76uO.jpg,no_es_poster,,""
1457768,"The Classroom Massacre",2024,en,/cqsjHJUhbvFJfRxZLexBUSyehum.jpg,no_es_poster,,""
1457820,"Convalescent",2025,en,/kkhnWHfOpgZC5gF6UqW0QIYL13O.jpg,es_poster,si,""
1457859,"are you going to hurt me?",2024,xx,/fSjnajM8OSJooEZpLGjkdkOkg79.jpg,no_es_poster,,""
1458309,"a memory stuck in the mind of a withering mortal",2023,en,/nTXK9TY9v6ogkGMk8Rp8I7ivmAP.jpg,no_es_poster,,""
1458387,"The Bush",2024,en,/32T4VHh2oMjPpeVEMqJvFoFPe3.jpg,no_es_poster,,""
1458602,"Lost Pieces of Her",2024,en,/2bELwBrQmIgHL3HmRV9SrQzZ8RR.jpg,no_es_poster,,""
1459576,"hey,",2024,en,/ignIDbOzp6rKJ6d8ZLzTobfO1XA.jpg,no_es_poster,,""
1460145,"Building 7, Apartment 3",2024,he,/dF0W3p02950dzkNVzLm7cnJC8y5.jpg,no_es_poster,,""
1460221,"J’ai trouvé quelqu’un qui vit dans mes murs",2025,fr,/t9hgbQwC8GbykBoeWpf8szmf7ei.jpg,no_es_poster,,""
1460589,"Whispers Beyond The Trees",2025,en,/zHaSDX2NlVd0qS2H0dnjVlnO8Ge.jpg,no_es_poster,,""
1462822,"DEATH SENTENCE: LUCIDITY",2025,pt,/wmIIJ5KqGAAv6TMHFmLmyWjaxx0.jpg,es_poster,si,""
1462984,"Predação Noturna",,pt,/x38VTcCJyizr0qg30PipmQGS0kH.jpg,no_es_poster,,""
1463102,"dream girls",2023,en,/8bOAcvCqIHTyDw3ys4K7T6vFWjP.jpg,no_es_poster,,""
1464025,"Labyrinth of Roses",2014,ja,/sNaKBXD9JZFts7ga3BVNc1kRVvw.jpg,es_poster,si,""
1464438,"SCORIE INCONSCIAMENTE RILASCIATE",2025,it,/AktX3QTMXHVRontf7niN2xUqjw8.jpg,no_es_poster,,""
1464606,"Gage",2025,en,/kumxEYQQy9aEhrhUuMlWxgeTXHL.jpg,es_poster,si,""
1464715,"Anatta",2024,lo,/wMtSkrOZaxme59oqf5jp8mEupzM.jpg,es_poster,si,""
1464992,"Growing Pains",2025,en,/ptDytBBXxi0gepOnfNE2NBEo3Ci.jpg,no_es_poster,,""
1465774,"The Hole",,ko,/pEi4s7ZdmWDzPJJt7yji0I0VkrS.jpg,no_es_poster,,""
1466920,"Recall/",2025,xx,/uI7QsIHcDBb9wRUWItD8geC8KSM.jpg,no_es_poster,,""
1468167,"F(uck)lower",2024,ko,/767Z9LyvHp8WIPl19TRScc5r7PR.jpg,no_es_poster,,""
1468351,"E",2025,en,/zkgFXUJMZhiuapj1UuL8xKCEGKt.jpg,no_es_poster,,""
1468451,"Kytice",2020,cs,/dRi5Hrrbi2Cr3iTAfVjE05XqNpJ.jpg,no_es_poster,,""
1468846,"Species",2026,fr,/fDvZvNmLIwUcKKQ4Cfb6TmQJM7M.jpg,es_poster,si,""
1468983,"The Cooking Show",2024,en,/aEbpnWJ7VlFcBXgCbKpX0pqw9mY.jpg,no_es_poster,,""
1471061,"Khel",2025,ne,/hPjEnQu893FVVD7a0KflBVYUZGm.jpg,es_poster,si,""
1472341,"Bookend",2024,en,/7CmeBf5eXwwGXYHyidgzcSs7quq.jpg,no_es_poster,,""
1474972,"Couples Retreat",2025,en,/u4Qe21Mdnhl9XijtBEt0LTnenys.jpg,no_es_poster,,""
1475678,"Loge",2025,fr,/zI2ZIviPMzCz41d1RjU6rFplfIv.jpg,no_es_poster,,""
1475703,"Kodama",2025,fr,/ux2CvAuJL4OxodSYfUDOcpPPnMw.jpg,no_es_poster,,""
1475831,"The Ray Bradbury Theater: And So Died Riabouchinska",1988,en,/4gUtu2NUWSevneTKGUuMwCXOpxi.jpg,no_es_poster,,""
1475837,"Alnamnam",2024,en,/bLoxbpczOylJ5WaLQNjsVmb9Mr2.jpg,no_es_poster,,""
1475943,"Blue Hole",2023,ja,/oZoeXMa5FWSa0fXSUB2KXlsFjYQ.jpg,no_es_poster,,""
1478029,"Snake Woman",2025,zh,/nAiJpgPEa97Ipeil0begvxsTvjf.jpg,es_poster,si,""
1478574,"Glossolalia",2010,pt,/bFzMXsKq6ilGih9P5v3Nvp9nsLf.jpg,no_es_poster,,""
1478593,"The Man Who Loved Flowers",2013,en,/tPV6rUu45mef57s17uFHjRbWwzB.jpg,no_es_poster,,""
1479922,"Preparation For A Time Well Spent",2025,en,/q0pNjf9EMPyorkGiDmNq457GjcD.jpg,no_es_poster,,""
1481010,"Deadcast",2024,en,/lhfAsAbn3D1Xwa2M2kMupk9sVFa.jpg,no_es_poster,,""
1481630,"New Eden",,pt,/h3d9arm0yLdBbAlYUtBxDLXDDI6.jpg,no_es_poster,,""
1482573,"Raha's birthday",2025,fa,/chjSMTFnD4RMbpQYmnXJGZJzPl6.jpg,es_poster,si,""
1483306,"Room Service",2012,en,/85wqVmZenYa3dcG7SJaWCLXm50v.jpg,no_es_poster,,""
1483428,"Enduring many days / blades / and selves",2025,en,/A6Ot49dF0B585xnSmWZlTkpIiHb.jpg,no_es_poster,,""
1483633,"Blank Page Syndrome",2025,en,/we4XShGJTgadGEs0UgQCp92o1hf.jpg,no_es_poster,,""
1484291,"Derrière ses yeux",2025,fr,/es3iUYReVGQB08z0GFwDyn0heCh.jpg,es_poster,si,""
1484387,"Canvas 5",2021,en,/izVPR0gN4IFCgBczrHfEgwHdkzw.jpg,no_es_poster,,""
1484731,"Blood Stab",2020,en,/4i46PIw7uI3ig5CNa4FztkpeJMd.jpg,es_poster,si,""
1485535,"Eternal Return - RED Edition",2025,en,/6WwwrHOTbLBFOSLFMFIAUeUqorM.jpg,no_es_poster,,""
1485846,"Tether",2025,en,/xenybkWa8oabXfiCOkdymSYF7xW.jpg,es_poster,si,""
1486442,"Pisces",2025,zh,/xnpjroWyNalRkZT81oZv4NvTXIn.jpg,no_es_poster,,""
1487210,"Muddy Hands",1988,en,/eISlC1S9TKUCHgt1FP7aR7ZUBwg.jpg,no_es_poster,,""
1487691,"Shemaleficent",2021,en,/7F8Ebd3L3v3cqwFDfUtJJe61HUm.jpg,es_poster,si,""
1489275,"This One, for the Lady",2013,en,/a5DEDt2YY4de9rbGnm1Ix4AIViN.jpg,no_es_poster,,""
1489389,"Rosario",2023,en,/qWw49026ZBHgDyCQRhStrZgMasm.jpg,es_poster,si,""
1489597,"The Substance of Earth",2007,ko,/79QsbbGtP7MHRD6v4wfVRwYZi2U.jpg,no_es_poster,,""
1489860,"Homemade Gatorade",2025,en,/ybnIvGUJAM0NrcbUzqfaHqkVvlu.jpg,es_poster,si,""
1491211,"The Saxophone",2024,en,/kMp2FmsK1Zh90I0QpypKDKYeyhF.jpg,no_es_poster,,""
1492155,"Origami vulva TUTORIAL",2023,en,/oxQRl42aNMuRSrCnXTtPUaP21El.jpg,no_es_poster,,""
1492635,"Getaway",2025,en,/6A1pgNJIH5P9H68gASH3XLheguh.jpg,no_es_poster,,""
1492769,"how gregor samsa became a bug (canonised)",2025,en,/a7qwS9ZCjR5JtbNTjTWXHCGFeAX.jpg,no_es_poster,,""
1493908,"The Dog of Sarandi Alley",2021,en,/y7vxhkSjunLIZfW1jS4MyPRrsM1.jpg,no_es_poster,,""
1494164,"Unknown Treasures",1926,en,/ar1Gmkkf5jqtVNZWHEiVi3yvA5O.jpg,no_es_poster,,""
1494605,"Hellebore",2023,en,/7c0Uh8VhELXPFpyDOXQZPNhLAz4.jpg,no_es_poster,,""
1494779,"João & Alice",,pt,/gDVKwzSfVdOjlk6p9XmWtzKRBlq.jpg,no_es_poster,,""
1495253,"The Truth of Grimm Brothers' Fairy Tales",2000,ja,/a51I2Ta23EQW4RDcyVvsTb2tTrN.jpg,es_poster,si,""
1495444,"A Cortina",2025,pt,/nuekXBYmsa2ycDDzooLOVvye2uc.jpg,no_es_poster,,""
1495718,"Baljjeo",2025,ko,/xIxT1S2cxyT1szvCRh81iNe7wr5.jpg,es_poster,si,""
1496388,"Eternal Return - PINK Edition",2025,en,/7jmAyT4C0ACyeERHX0ZN29KsWMu.jpg,no_es_poster,,""
1496656,"I Smile for 6 Minutes",2025,en,/q5Lmkh0STMpIRLkIisx9l6u3FUw.jpg,no_es_poster,,""
1497764,"Human Trash",2016,es,/igpzY3yf7r0baHsEFX6IzSb4lfa.jpg,no_es_poster,,""
1497793,"The Catman",2017,en,/1z9hv59fWmhbXNLpS7UmrjLZeit.jpg,no_es_poster,,""
1498858,"Only Fans - Allowed",2025,en,/rijtoTM3fEj1vlJS23k0RsJUDLn.jpg,no_es_poster,,""
1499144,"Cultural-historical Manoeuvre At Night",1991,hu,/wtlDJcjkaUER26veiHotVsR1aUY.jpg,no_es_poster,,""
1499297,"Abissal",,pt,/cAHbjtEG0gWTo6rF1TxQbHTzMBQ.jpg,es_poster,si,""
1499799,"Slop.",2024,en,/iFJ0ZVgxhPB1yL3DtlvUJx3pDOi.jpg,no_es_poster,,""
1499962,"Doble-6",,pt,/anMi8GXO9nuZJcaPr0Lkoiuf5JR.jpg,no_es_poster,,""
1499964,"Gasp",,pt,/LZZT3tzNJYKTTRyEQBuVIrNm85.jpg,no_es_poster,,""
1499969,"Captivity",,pt,/cTJv2GYSd1v0IdUZPBxpnuPI4g9.jpg,no_es_poster,,""
1503832,"Interview with Cecelia Condit",2021,en,/7vTFnMeqwJECjUgH1aMUzGyFTOa.jpg,no_es_poster,,""
1504291,"Six Till Midnight",2025,en,/9ii5iI87c6rUXtdZD44SBU2NlYO.jpg,no_es_poster,,""
1504640,"The Unusual Survivor !!",2024,en,/gF02QDyNWXioZnxbU83SHbcLDJN.jpg,no_es_poster,,""
1504654,"Summer Vacation at the Small Town Ranch House and the Rural Legend !!",2023,en,/1w8phrYqk0nAJ0MUUFwKW718zN8.jpg,no_es_poster,,""
1504677,"Traveler discovers a Woman running from her Husband & In-laws but then...",2023,en,/cRXy9Vrr6pOXxfSvtPz5Kembrr3.jpg,no_es_poster,,""
1504708,"Idol Horror Story",2024,ja,/wxh7ENCmUUgz7H30KUREN5De43X.jpg,es_poster,si,""
1504899,"Recluse",2026,en,/lDzoSYxEYO0ZAnkpwauwEOtDPcn.jpg,no_es_poster,,""
1505147,"Ms. Kanyin",2025,en,/txVsyqY3TV9ue7Afe1F4RjtQ4WQ.jpg,es_poster,si,""
1505379,"Open World: Zelda",2023,de,/hF3aO4u6cDUOScmt3r0XXwguFyb.jpg,no_es_poster,,""
1505977,"Feed",2025,en,/rQUsg6OYRwSjH20z3rdiJKCA3xU.jpg,no_es_poster,,""
1506031,"Capgras",2025,es,/4ixSke99kyU9Q2YN2R4mOtl6sO.jpg,es_poster,si,""
1506848,"Room 404",2013,ko,/3lOXjvT8LV1Ncdft1I7WYdTxDlD.jpg,no_es_poster,,""
1506946,"A Day in Hell",2003,en,/k5cH29hUZHV3qKpqT5UdlqTvlky.jpg,no_es_poster,,""
1507156,"My BFF",2015,en,/xoSRA8Am9D1Ntk3L52SFugg3fY5.jpg,no_es_poster,,""
1508311,"Hymenoptera",2025,pt,/ffSb10ZHZx6xgaEiyCh8sDxeBzW.jpg,no_es_poster,,""
1508830,"The Scissoring of Lydia Kollins",2025,en,/4OUUnzyrFTeYEyXwZYHLPUIYiti.jpg,no_es_poster,,""
1509197,"Oídio",2025,es,/sxovQLsxPgEnGqZbaCGfRb3iegd.jpg,no_es_poster,,""
1510207,"Vexo",,pt,/7smJDACtV1b7g0wkQfK8TMqNqtT.jpg,es_poster,si,""
1510423,"flower",2023,en,/3Ue9Z3uHtStR5rPwZisYWDQdtG6.jpg,no_es_poster,,""
1510606,"PAYDIRT",2025,en,/8B8mvtWBUDiAw2KmduJWMnBRAOd.jpg,no_es_poster,,""
1510609,"All Hail Sacrifice",2025,en,/2y7RcjpCCIjsHwAjyuqckx1765P.jpg,no_es_poster,,""
1510954,"Nuclear Death: Unalive in Texas",1990,en,/4aEAno48uNhAByUbUiUjBQ9eeAh.jpg,es_poster,si,""
1511035,"popstar",2021,en,/iZ0kYuEK5G0fLSV8ckvdLHxG1Rb.jpg,no_es_poster,,""
1512454,"Fake Documentary “Q”: Cursed Video",2021,ja,/yxalF3HYt8mDXRSJ7r5jYDK3SaB.jpg,es_poster,si,""
1512747,"V",2013,ko,/o8IQGh3iZiZdhrLqklL2HG7bpgP.jpg,no_es_poster,,""
1512881,"Parasomnia",2025,en,/fRbXeftJ6DhCUDxzGpBQp7Wuamw.jpg,es_poster,si,""
1514422,"The Bottle Imp",1992,en,/lt2HfAXs3qwphkygj9h0v1xfOZc.jpg,no_es_poster,,""
1515590,"Madonna Non Grata",2026,en,/8W3q2tugEVbxGA1I1K8Uc8itAFp.jpg,es_poster,si,""
1516591,"Uncanny Valley",2024,en,/kZEnPvEneZGyxHdQrgbyTrpXVrg.jpg,no_es_poster,,""
1516629,"Kienai",2021,ja,/xD8YuFCZdP4J3XVrkne48wkNvOv.jpg,es_poster,si,""
1517272,"Grudge: Blood-sucking higanbana calls the spirits of the dead",1982,ja,/pyLByuPmZC2lEc9KmhFFpqz6eRM.jpg,no_es_poster,,""
1517538,"Fake Documentary ""Q"": House of Mirrors",2021,ja,/ofmS4QQtLNjIXmMhlNOeefaUcLL.jpg,es_poster,si,""
1517731,"Terror Above the Sunset Strip",2024,en,/stt7ljnOg9cSmUK3jDpiecsBKM7.jpg,no_es_poster,,""
1518779,"The thirst for a goal",2024,hi,/d7z3zCUCUqGWqssKYL5UNagdQWn.jpg,no_es_poster,,""
1519390,"The Night of the Clown",1991,es,/dPAnI1momSdPJsBLAGvOeB5seFh.jpg,no_es_poster,,""
1519482,"Bardensra",2025,en,/vsguXnrJjBuUwbPJElbJtejUxrb.jpg,no_es_poster,,""
1520017,"Onionhead",2007,en,/4345dPMH9K7DgJcMgky1mSrIuDG.jpg,no_es_poster,,""
1520273,"La escollera",2025,es,/5QJArdxn8xhJgWu27X5SuNoMqsG.jpg,no_es_poster,,""
1522620,"Abercorn",2021,en,/94H99BJIbVCfRRuFsO4vUY1d8Sv.jpg,no_es_poster,,""
1523040,"One of Those",2025,en,/ueL1uzX5UzTcJYzgw6JI6wgOrQr.jpg,no_es_poster,,""
1523101,"Kyouhugekijyou-2",2017,ja,/cYMNvwmc8Xq40NtQrRVuy1rvy2p.jpg,es_poster,si,""
1525341,"Kaycee Brown",2024,en,/gRfVpf7ickFs9ZW3nXZjS8pfAN9.jpg,no_es_poster,,""
1526203,"O Trajeto",2022,pt,/gim6dlrtgMNzITqJckewm5Ihl7H.jpg,no_es_poster,,""
1526650,"Mudborn",2025,zh,/laxF5iCQbfSqjDIsoaBOJtz2C1N.jpg,es_poster,si,""
1529067,"Dinosaur Farm B&W",2025,en,/mYQoQEmAqzOqiGQsUsAOgCwo4UU.jpg,no_es_poster,,""
1529179,"The Big Shave",2008,en,/ug8z1tnl8b2GEKMOKbfvXfjq0sP.jpg,no_es_poster,,""
1530814,"The Monster Part 2: Hunting the Hunted",2025,en,/3P6Gqrqf6bePkaAYwd5F72nZVrz.jpg,no_es_poster,,""
1531439,"The Easter Egg Thief",2023,en,/aW8vopzM2JT50dKC4bafdnt2Wpu.jpg,no_es_poster,,""
1531505,"The Accursed Urns",1969,ja,/t2XoMmq32gbvQoBYRbkEA44BlzL.jpg,no_es_poster,,""
1532737,"Fetal Dream",2024,km,/69onbzyCAn8vjBkfpw6fjKFfIsQ.jpg,no_es_poster,,""
1533128,"OngLai",2021,ms,/8zsDKZwebmDUjyLmxAVcTOHzRFM.jpg,no_es_poster,,""
1534873,"L'Ouverture",2026,en,/qs1FbzPc4KqWPVNs3FFDw96iIgT.jpg,es_poster,si,""
1535813,"Gays vs Lesbians.",2025,en,/oqBks9WIuSJSYj0TkRjaZXm5zuW.jpg,no_es_poster,,""
1535897,"My Home",2025,ko,/kEq0OkbkqeLrKUwtveksSga0ZWm.jpg,no_es_poster,,""
1536407,"LES DAMES.",2025,fr,/gwJOVLXl9Y0IuXPCZRSpbsdce71.jpg,no_es_poster,,""
1536741,"Glamorama",2015,en,/A5TrNHPahBFCsFi4Tc8ouE1V86o.jpg,no_es_poster,,""
1537182,"MUSA",2025,xx,/kFy7df2dTSvr7ZP3wKhROf5qgc0.jpg,no_es_poster,,""
1538195,"PINK PILLED",2025,en,/zIZNcqTVRt2a7I4JCbp9E6RcbAk.jpg,no_es_poster,,""
1539159,"A Ghost",2025,en,/gLRmUtJWraSQQhpGADeZDnIl8xb.jpg,no_es_poster,,""
1539577,"Unforseen Situation",1993,uk,/uAm5jU0I4sibQ4hC8OM3S45u053.jpg,no_es_poster,,""
1540162,"Where is the egg?",2024,en,/xLIAeDdvpugtBaV7pD4PpjSNICz.jpg,no_es_poster,,""
1540888,"Buzzkill",2025,en,/n6rJ5R97nde5IJgQGV06nDlQvpm.jpg,es_poster,si,""
1541593,"FANTOMA",2025,pt,/p3smkEetpnbo6hDcMEL0nnYOGS1.jpg,es_poster,si,""
1542067,"Insônia",2024,pt,/c6ltmmF10pf0nnmnQFUf9KvN4Jp.jpg,no_es_poster,,""
1542160,"The Shed Incident",2025,en,/cbjD9zhKsBP4FQVoiK9qscX1wCv.jpg,no_es_poster,,""
1542478,"Hallowen Superaz",2021,es,/w3YVU8dfkixakDrKofc0pnkHPOG.jpg,no_es_poster,,""
1543002,"Prowl",2025,en,/iRo2mxr2XI5A8h5nWX8AAFdLV8A.jpg,es_poster,si,""
1543356,"Templos",2025,pt,/k1eD7atayZhG9FqUBlsAGH3aqQj.jpg,no_es_poster,,""
1544051,"Ecstasy of the Broken Chalice",2024,de,/60ISyZDrYX1ZgTDhxiQzWxMvePj.jpg,no_es_poster,,""
1544159,"I Care Because You Do",2023,en,/8sqfsOFeKPjx8fmpUSQ4ijcOCWV.jpg,no_es_poster,,""
1544291,"BIRTH",2025,xx,/zB1nAybqM2Sut2xYR2uLEFbcbuP.jpg,no_es_poster,,""
1544418,"Irish Son",,en,/thJtQwtU67MLKUiYHDle18MbrgI.jpg,no_es_poster,,""
1545191,"The Neighbors",2025,ja,/2yfZOKJvTL2ziM89xMBOgjvoCUN.jpg,es_poster,si,""
1545266,"GOKDU;spreads its wings",2026,ko,/7OedaXdqdMCq8Kz1IAEyL2ob13V.jpg,no_es_poster,,""
1545657,"Sins of the Father",2025,en,/bM3pvOxUC536rpqf4pCfDRY6zMF.jpg,no_es_poster,,""
1545985,"Wesele",2019,pl,/4UL30fBp0X6ZAYHHgGCzqxYb0JI.jpg,no_es_poster,,""
1546574,"The Lab Incident",2025,en,/lADYQiEXTagi67PKT1eEvHq4dU5.jpg,no_es_poster,,""
1546823,"Joke",2024,ko,/vQ0RUV5ZcWLTuHIWpohi3QFCTeY.jpg,no_es_poster,,""
1546959,"Bia",2025,pt,/d2vjkOoELKX4drgCiDps7sXKKRh.jpg,es_poster,si,""
1547508,"nightmare",2025,en,/floqyxXYLPQD1qb3rBpD5mR2Wa1.jpg,no_es_poster,,""
1547725,"The Trees Have Eyes",2025,en,/aLdmltKOiEDUzbH5RM0bM8VpRdB.jpg,no_es_poster,,""
1547879,"INSETTICIDA",2025,it,/kClMXMEUvxpb0ypkfUNP9tf57tX.jpg,es_poster,si,""
1548135,"Fake Documentary “Q”: Hidden Link",2024,ja,/e3Sa3YDekcpkJaSEdqb3lxnen2r.jpg,es_poster,si,""
1548140,"Fake Documentary “Q”: Last Countdown",2022,ja,/8kq1iVmUf7jj4dX5pYBobf92YSJ.jpg,es_poster,si,""
1548141,"Fake Documentary “Q”: Film Inferno",2022,ja,/8kq1iVmUf7jj4dX5pYBobf92YSJ.jpg,es_poster,si,""
1548162,"Fake Documentary ""Q"": Passengers",2023,ja,/f9XIH2AwM5iNPltWHIn47SLim6b.jpg,es_poster,si,""
1548166,"Fake Documentary ""Q"": Mother",2024,ja,/thGdZ3XI0YAJcll5FoxmO7qRAVw.jpg,es_poster,si,""
1548185,"Fake Documentary ""Q"": September 23, 2023 Live Streaming",2023,ja,/8kq1iVmUf7jj4dX5pYBobf92YSJ.jpg,es_poster,si,""
1549019,"Evil Night",2003,en,/6lFa7raqSJKmz2gPXSGkKHRfKAG.jpg,es_poster,si,""
1549709,"Pee Nak 5",2026,th,/5DQKLf9J8AX74nGR7fNSE3CgV9Z.jpg,es_poster,si,""
1550505,"Jetsonio",2021,en,/lIwA8fltj0B9E3D5MzIjth8fapU.jpg,no_es_poster,,""
1550772,"The Treat",1972,en,/fdRvyEigyXyniab54j8Ez7oRJ4X.jpg,no_es_poster,,""
1550778,"The Disappearing Man",1972,en,/aAUVbg0K1dMgginuqG4AHN73Wnb.jpg,no_es_poster,,""
1550863,"KUMLAN",2026,th,/jurDlYvNxtINIdpSoSG45fvUDzW.jpg,no_es_poster,,""
1551775,"Pennywise Returns",2022,en,/kpVDPRRDFEZvO1OcWWyqDBNaSHO.jpg,no_es_poster,,""
1551952,"The Shape",2025,en,/lETCwIfla7SEOZ8Tof3R0NhOFnm.jpg,no_es_poster,,""
1552169,"Wi-Fi Room",2025,en,/fbH43Z9oqcwiIZZFTC8U3dU7Wkn.jpg,no_es_poster,,""
1553167,"The Relict",2025,en,/kQ4sKoAsYmvjEoEhTBC0BWaSFK2.jpg,no_es_poster,,""
1553451,"Les Burgers sanglants",2025,fr,/pSFOV1LboahAzOfQKmo13rWybqk.jpg,no_es_poster,,""
1553496,"Riptide",2024,en,/yThWdY8rO1JvVdgspTmXPuEvNP5.jpg,no_es_poster,,""
1553741,"Ne paniquez pas.",2025,fr,/fHp4cZMnUtayPjkqVt8NOXZO4RJ.jpg,no_es_poster,,""
1554997,"Lusco Fusco (episódio piloto)",,pt,/oeODYBUwDlTB44yiDQux0FSEZky.jpg,es_poster,si,""
1556452,"The Twilight Zone Tower of Terror - Preshow",1994,en,/gF9BdIL7Ojpte2OfSYUXB0Xy5qh.jpg,no_es_poster,,""
1556596,"Pilot",2025,en,/z2cuS746vYAWuVo23BnXE01V7p7.jpg,no_es_poster,,""
1557568,"Dark Bulb",2021,en,/gDVYagLGr5EiUPHRo74Raz2HzIW.jpg,no_es_poster,,""
1558100,"Enemy",2023,en,/mY9uOaUvVK16fmpgbmKMSBoNW0c.jpg,no_es_poster,,""
1558326,"Duke Boney's Bad Day",2025,en,/ieBY5hey9pKtxn0mfrPNUuG8rBA.jpg,no_es_poster,,""
1558386,"ALONENESS",2025,en,/57H7YbJ4WmUTV1tBHNrYTH2RWXl.jpg,no_es_poster,,""
1558468,"Shambhala",2025,te,/toCKv7aKlAzYh0vyrrBZjuWGIMD.jpg,es_poster,si,""
1560522,"MOTHER",2024,ja,/CGpjWk1NogElXhV1I9AGXVBbQn.jpg,no_es_poster,,""
1560573,"The Shoe",2025,en,/6FmlpeuSqiemlBNoHolS1R7gR33.jpg,no_es_poster,,""
1560756,"Heartstopper",2025,en,/o9OuO6lBJB0t2K2Rs7HFcMxmCF3.jpg,no_es_poster,,""
1562012,"Inosculate",2025,en,/6Kv8Mji4wNrGexXozSNWEXvvsZg.jpg,es_poster,si,""
1562272,"Fawnstar",2025,en,/cBKoiSdOvcg7UNwSsDjlTVHFgKh.jpg,no_es_poster,,""
1562657,"Alheio",,pt,/2oLpvkOy0RVEN2ubn2lDnaamKBL.jpg,es_poster,si,""
1563145,"Freak Shack",1994,en,/4dCViLfCJIPYSMR6nRUy6l0qb2F.jpg,no_es_poster,,""
1563653,"Plughole",2025,en,/9liPHqXtICMwd2rxkZWTYG2AWyS.jpg,no_es_poster,,""
1564099,"Into The Shadows",2025,en,/77BAj0Xt9Sn9QhwspCcPlmibbso.jpg,no_es_poster,,""
1565248,"Dance of the Dragon",1987,en,/vsGg2go0f8PedJxq9A1qUhFqlO9.jpg,no_es_poster,,""
1565265,"The Dust",1986,en,/6omLwVvAYIdE2XLzdNQjLK2E8bF.jpg,no_es_poster,,""
1565546,"Play Fight!",2025,en,/mJT24A1NZB4hVyrpG2fhUjRw4u3.jpg,no_es_poster,,""
1567014,"Red Flower",2024,en,/zuomyIN5CXDx8R777BKDo0QP0hX.jpg,no_es_poster,,""
1567813,"The End of Machine Girl: The Band: The ARG: The Movie",2025,en,/cMBpbR3nh7r5hqPDk1esplI5SJn.jpg,no_es_poster,,""
1568165,"What Satan sowed",2025,es,/8sVsLHawBkSlEVZz5TCPxlzDyNt.jpg,no_es_poster,,""
1568448,"Ghost Coast",1978,ja,/cGkNW8LnPJdbiBQ4GVPK0pjJ8kd.jpg,es_poster,si,""
1568478,"Hiperrealidad",2025,es,/2ZouwDnXbrezZTrxxRQcvTAZinm.jpg,no_es_poster,,""
1568579,"remnants",2025,en,/9tj8tlzWYJ2tiHdRJAOpihZcy3A.jpg,no_es_poster,,""
1569675,"Experiment 001",2023,en,/9BMxtMTVwld04k88Q6FV51uiLne.jpg,no_es_poster,,""
1569885,"The Rebuke",2025,en,/balYsKdkQEQWxLX6t6UpVqCj8GD.jpg,no_es_poster,,""
1570005,"Springs",2024,en,/kX414zQuZaWXhiT4SJLWoVuAl4M.jpg,no_es_poster,,""
1570993,"My Own Rebellion",2025,en,/34IVOxCJwhnlArE3x8kUbfLN08G.jpg,no_es_poster,,""
1571063,"Subjugation",,ja,/rvRHRR7QF8JuGKNdhvq1SOXIeZr.jpg,no_es_poster,,""
1571171,"Donut Do It!",2025,en,/2rnBW9rxljXgN5DWbb09t3YcAs.jpg,no_es_poster,,""
1571925,"A Halloween Tale",1987,en,/c1AFnNujYTpFeq2leocLF8azuB0.jpg,no_es_poster,,""
1573074,"run rabbit run",2025,en,/AiqEKEx28E38rDYBpCyY48T2WF4.jpg,no_es_poster,,""
1573115,"The Craft",2022,da,/lmowzXiYXGBRcqq0d4NueZHnfHT.jpg,es_poster,si,""
1573129,"Under the Island",2025,fr,/jMSv4lqqwmWuArjswkwUlRjFY63.jpg,no_es_poster,,""
1573785,"Turncoat",2026,en,/oCtcczrYftV5OCb5DDHZ6N2hkcZ.jpg,no_es_poster,,""
1573818,"Stoneborn",,ko,/9sQDyDU86bldm7khWehylTbApj7.jpg,es_poster,si,""
1574119,"Terrifying Ghost",1974,zh,/fEiLOFM8uboh4xsxYHVitFMZx7f.jpg,es_poster,si,""
1574634,"Fur",,es,/tqfOUyPcZUV7MICGk7TTXV82Hr2.jpg,no_es_poster,,""
1575003,"Pathologic 2: Um Diamante no Mundo dos Jogos",2020,pt,/hIL5hndxk6mpIyuwKnGdkdn2PRk.jpg,no_es_poster,,""
1575401,"The Cult of the Antichrist",2025,en,/6qSIQE8Xi4D0upSE9ErCBYpukxP.jpg,no_es_poster,,""
1575406,"Gacy's House",2025,en,/dLRxT0Y9zLGyKCVYPHp2QyuJKTO.jpg,no_es_poster,,""
1575410,"Nightmare Released",2025,en,/tvpDalZIGKZeVzqoPwZ18S4A31A.jpg,no_es_poster,,""
1575519,"homewreck/homesick/homegrown",2025,en,/nLrPgWgDhgeqEfNBkf8aXCvdBLF.jpg,no_es_poster,,""
1576074,"Starshine",2025,en,/2Prnpsk3A7UmA5du7t2wCNVzNWE.jpg,no_es_poster,,""
